frame_index,x_pos_mm,y_pos_mm,u_vel_mm/sec,v_vel_mm/sec,sig2noise
7,7.6065,2.4135,0.64757,-0.73544,1.1881
7,7.837,2.6458,0.79427,-0.78589,1.2038
7,8.0698,2.8794,0.8273,-0.68642,1.2607
7,8.3047,3.1145,0.85903,-0.75264,1.5453
7,8.5418,3.3512,0.81503,-0.7978,1.3795
7,8.781,3.5895,0.72727,-0.76875,1.2015
7,9.0221,3.8295,0.65537,-0.88562,1.2935
7,9.2649,4.0712,0.63668,-0.91839,1.3279
7,9.5089,4.3144,0.54474,-0.98336,1.3432
7,9.7538,4.5591,0.45298,-0.97312,1.1865
7,9.9992,4.8051,0.21714,-0.85204,1.5607
7,10.244,5.0521,0.22646,-0.88655,1.5463
7,4.9657,0.11142,0.048348,-0.26121,1.299
7,5.1783,0.33989,-0.010559,-0.68733,1.2154
7,5.3915,0.56777,0.13807,-0.88308,1.4688
7,5.6057,0.79525,0.15642,-0.93392,1.4758
7,5.821,1.0225,0.22618,-0.77785,1.3607
7,6.0376,1.2497,0.23344,-0.77754,1.3842
7,6.2556,1.4771,0.31657,-0.77209,1.4395
7,6.4752,1.7049,0.38588,-0.73853,1.3163
7,6.6965,1.9332,0.44011,-0.74758,1.1962
7,6.9197,2.1623,0.58628,-0.72729,1.5223
7,7.1449,2.3922,0.60352,-0.69168,1.4554
7,7.3723,2.6233,0.70146,-0.73158,1.2331
7,7.6019,2.8556,0.8013,-0.75194,1.2765
7,7.8337,3.0893,0.82291,-0.76032,1.4157
7,8.0678,3.3245,0.9354,-0.77698,1.3631
7,8.3042,3.5614,0.86177,-0.72736,1.3465
7,8.5427,3.8,0.77033,-0.77623,1.3143
7,8.7833,4.0404,0.70209,-0.84456,1.3179
7,9.0256,4.2825,0.42673,-0.67686,1.2483
7,9.2695,4.5263,0.39757,-0.67996,1.3758
7,9.5145,4.7716,0.51523,-0.90426,1.3598
7,9.7601,5.0183,0.28525,-0.85957,1.3393
7,10.006,5.2662,0.19919,-0.87363,1.4585
7,4.7424,0.32345,0.076725,-0.32336,1.5821
7,4.9543,0.55136,0.026815,-0.56192,1.5106
7,5.167,0.77872,0.13246,-0.84375,1.4222
7,5.3805,1.0057,0.16503,-0.90392,1.5124
7,5.595,1.2326,0.26108,-0.8228,1.3677
7,5.8108,1.4594,0.27518,-0.79472,1.3809
7,6.0279,1.6865,0.30776,-0.80652,1.3892
7,6.2466,1.914,0.39726,-0.73481,1.375
7,6.4671,2.1422,0.42047,-0.68371,1.4297
7,6.6894,2.3711,0.5273,-0.66649,1.3213
7,6.9136,2.601,0.57533,-0.65394,1.3478
7,7.14,2.832,0.74919,-0.65988,1.3525
7,7.3687,3.0644,0.81019,-0.66644,1.2987
7,7.5996,3.2982,0.76642,-0.68024,1.2717
7,7.8328,3.5336,0.80166,-0.7054,1.2727
7,8.0683,3.7708,0.97594,-0.77484,1.2938
7,8.3061,4.0097,0.81478,-0.83918,1.3862
7,8.546,4.2505,0.78159,-0.75292,1.3786
7,8.7878,4.4931,0.74997,-0.83388,1.3225
7,9.0313,4.7375,0.64456,-0.785,1.2127
7,9.2762,4.9836,0.50944,-0.85265,1.4129
7,9.5218,5.2311,0.51131,-0.91633,1.3963
7,9.7678,5.4798,0.38037,-0.92392,1.4203
7,4.5205,0.53388,0.035313,-0.33834,1.6614
7,4.7319,0.76127,0.076003,-0.53033,1.4485
7,4.944,0.98816,0.10115,-0.68095,1.4007
7,5.1569,1.2147,0.22942,-0.81908,1.4435
7,5.3707,1.4412,0.24067,-0.82505,1.4046
7,5.5857,1.6678,0.2639,-0.80122,1.5041
7,5.8021,1.8946,0.24938,-0.73264,1.3588
7,6.02,2.122,0.32244,-0.68357,1.3422
7,6.2395,2.3499,0.41124,-0.70586,1.372
7,6.4609,2.5788,0.407,-0.71856,1.3457
7,6.6842,2.8087,0.60445,-0.63526,1.3711
7,6.9097,3.0398,0.7696,-0.6196,1.3854
7,7.1373,3.2722,0.7413,-0.62281,1.3408
7,7.3673,3.5063,0.85162,-0.66962,1.4325
7,7.5995,3.742,0.86508,-0.66555,1.402
7,7.8342,3.9794,0.90229,-0.75263,1.4739
7,8.0711,4.2188,0.91031,-0.60759,1.4442
7,8.3103,4.4601,0.68391,-0.60942,1.4274
7,8.5515,4.7032,0.69013,-0.62408,1.405
7,8.7945,4.9483,0.69847,-0.7301,1.3018
7,9.039,5.1951,0.59555,-0.80793,1.4116
7,9.2846,5.4434,0.55139,-0.95379,1.3184
7,9.5306,5.693,0.47691,-0.92705,1.6935
7,4.3,0.74284,0.024078,-0.2265,1.4916
7,4.511,0.96976,0.074855,-0.42803,1.5891
7,4.7225,1.1962,0.15437,-0.65484,1.4965
7,4.9348,1.4225,0.24825,-0.79826,1.4815
7,5.148,1.6486,0.27107,-0.80695,1.4736
7,5.3623,1.8749,0.2827,-0.77261,1.4765
7,5.5779,2.1016,0.27662,-0.73627,1.5071
7,5.795,2.3288,0.32729,-0.71966,1.4704
7,6.0137,2.5567,0.41,-0.73366,1.3187
7,6.2342,2.7855,0.3766,-0.67166,1.3477
7,6.4566,3.0155,0.61887,-0.64905,1.34
7,6.6811,3.2467,0.703,-0.66753,1.4318
7,6.9078,3.4793,0.78123,-0.61382,1.335
7,7.1368,3.7136,0.94381,-0.63797,1.3793
7,7.3681,3.9496,0.95592,-0.67093,1.4317
7,7.6018,4.1875,0.90792,-0.63479,1.3451
7,7.8379,4.4273,0.94106,-0.62162,1.4237
7,8.0762,4.6691,0.85575,-0.67271,1.3347
7,8.3167,4.9129,0.8352,-0.69068,1.3388
7,8.5591,5.1587,0.86908,-0.79888,1.4185
7,8.8031,5.4062,0.66399,-0.72841,1.3798
7,9.0484,5.6554,0.59303,-0.83792,1.3681
7,9.2944,5.906,0.4672,-0.83988,1.3804
7,4.0808,0.95045,0.076473,-0.17138,1.4047
7,4.2914,1.177,0.081818,-0.39934,1.6307
7,4.5024,1.4031,0.15645,-0.61911,1.515
7,4.7142,1.629,0.24606,-0.73454,1.4666
7,4.9268,1.8549,0.25348,-0.74598,1.4068
7,5.1404,2.081,0.3012,-0.75219,1.4783
7,5.3554,2.3076,0.30345,-0.76435,1.4684
7,5.5717,2.5347,0.39675,-0.70562,1.3517
7,5.7896,2.7626,0.43371,-0.69989,1.3521
7,6.0092,2.9915,0.47142,-0.62135,1.2997
7,6.2307,3.2215,0.63657,-0.59106,1.4991
7,6.4543,3.4529,0.67944,-0.60343,1.4633
7,6.68,3.6858,0.7227,-0.60475,1.4208
7,6.908,3.9204,0.83293,-0.55937,1.2464
7,7.1384,4.1568,0.8976,-0.59298,1.3097
7,7.3711,4.3951,0.9346,-0.55444,1.4392
7,7.6063,4.6354,0.94854,-0.62563,1.4858
7,7.8437,4.8778,0.84155,-0.72295,1.3465
7,8.0834,5.1223,0.83267,-0.70626,1.3633
7,8.3251,5.3688,0.80405,-0.72838,1.3657
7,8.5686,5.6172,0.70908,-0.71702,1.3844
7,8.8134,5.8673,0.63088,-0.77063,1.3991
7,9.0591,6.1188,0.49802,-0.86584,1.415
7,3.8627,1.1569,0.093289,-0.43177,1.0316
7,4.0729,1.383,0.037539,-0.37327,1.3723
7,4.2835,1.6088,0.17376,-0.67887,1.5447
7,4.4948,1.8345,0.29422,-0.77795,1.5696
7,4.7069,2.0602,0.36593,-0.79948,1.4017
7,4.9199,2.2862,0.34159,-0.79077,1.3444
7,5.1342,2.5127,0.33301,-0.70745,1.3937
7,5.3498,2.7398,0.37114,-0.68825,1.5444
7,5.5669,2.9678,0.45131,-0.65419,1.3854
7,5.7857,3.1967,0.57563,-0.60086,1.2671
7,6.0064,3.427,0.59143,-0.70479,1.3903
7,6.2291,3.6586,0.70393,-0.56962,1.4404
7,6.4539,3.8918,0.75665,-0.57587,1.391
7,6.6809,4.1268,0.82962,-0.46894,1.3189
7,6.9103,4.3636,0.85086,-0.45159,1.2904
7,7.1421,4.6024,0.92898,-0.56054,1.3095
7,7.3763,4.8433,0.89768,-0.58173,1.3581
7,7.6128,5.0863,0.94935,-0.54422,1.3928
7,7.8517,5.3315,0.88936,-0.5911,1.3337
7,8.0926,5.5788,0.79627,-0.60545,1.4018
7,8.3353,5.828,0.76749,-0.6079,1.3163
7,8.5796,6.079,0.58911,-0.73428,1.3516
7,8.8249,6.3316,0.58362,-0.84116,1.28
7,3.6455,1.3622,0.10932,-0.43527,1.0065
7,3.8554,1.5881,0.021814,-0.41922,1.3875
7,4.0657,1.8136,0.10656,-0.5137,1.5452
7,4.2765,2.0391,0.22692,-0.7022,1.375
7,4.4881,2.2647,0.34426,-0.6824,1.4306
7,4.7006,2.4907,0.32318,-0.70788,1.396
7,4.9142,2.7171,0.36038,-0.71682,1.4988
7,5.1292,2.9443,0.40634,-0.70065,1.3846
7,5.3456,3.1723,0.44684,-0.68528,1.3702
7,5.5636,3.4015,0.47711,-0.64073,1.3829
7,5.7835,3.632,0.60677,-0.63725,1.2976
7,6.0053,3.8639,0.68306,-0.55845,1.3992
7,6.2292,4.0975,0.70283,-0.53288,1.3909
7,6.4553,4.3328,0.85753,-0.48662,1.499
7,6.6838,4.5702,0.91723,-0.54363,1.2813
7,6.9146,4.8095,0.96576,-0.57644,1.3465
7,7.1478,5.0511,0.90589,-0.42965,1.4867
7,7.3834,5.2948,0.9432,-0.44939,1.3852
7,7.6213,5.5407,0.86085,-0.48857,1.39
7,7.8614,5.7888,0.91159,-0.61075,1.2979
7,8.1034,6.0389,0.77911,-0.58699,1.2907
7,8.347,6.2909,0.68303,-0.69412,1.3932
7,8.5918,6.5444,0.64371,-0.68749,1.3743
7,3.4291,1.5667,0.13054,-0.43785,1.0007
7,3.6387,1.7923,0.065774,-0.22458,1.2719
7,3.8487,2.0177,0.12192,-0.45435,1.3963
7,4.0591,2.243,0.22702,-0.60353,1.3925
7,4.2703,2.4686,0.34002,-0.677,1.3931
7,4.4823,2.6945,0.34334,-0.68927,1.4069
7,4.6954,2.921,0.30698,-0.65461,1.2813
7,4.9097,3.1483,0.41308,-0.64346,1.4877
7,5.1254,3.3765,0.4439,-0.68121,1.4448
7,5.3428,3.6059,0.47262,-0.64673,1.457
7,5.5619,3.8367,0.53721,-0.51901,1.4412
7,5.7828,4.069,0.61781,-0.51383,1.3297
7,6.0059,4.303,0.73691,-0.53029,1.3091
7,6.2311,4.5388,0.82219,-0.45796,1.5547
7,6.4586,4.7767,0.89321,-0.41168,1.3051
7,6.6885,5.0167,0.93566,-0.46002,1.2309
7,6.9208,5.2589,0.91148,-0.36589,1.415
7,7.1554,5.5033,0.92659,-0.40669,1.3532
7,7.3924,5.7501,0.92246,-0.45341,1.3166
7,7.6316,5.999,0.93579,-0.48794,1.2808
7,7.8728,6.2501,0.85767,-0.55784,1.3328
7,8.1157,6.503,0.81257,-0.66005,1.2488
7,8.3598,6.7575,0.63206,-0.61102,1.2832
7,3.2132,1.7704,0.15362,-0.41988,1.0053
7,3.4227,1.9958,0.18238,-0.46218,1.0344
7,3.6324,2.2211,0.1688,-0.47421,1.3157
7,3.8425,2.4464,0.28557,-0.57265,1.5155
7,4.0533,2.6719,0.31867,-0.61709,1.4532
7,4.2649,2.8979,0.33437,-0.63307,1.0092
7,4.4775,3.1245,0.34123,-0.59521,1.3764
7,4.6912,3.352,0.36674,-0.63133,1.5768
7,4.9063,3.5804,0.47864,-0.6197,1.4364
7,5.123,3.8101,0.51969,-0.54946,1.4354
7,5.3413,4.0413,0.49606,-0.53517,1.4649
7,5.5616,4.274,0.69809,-0.52982,1.347
7,5.7838,4.5085,0.77393,-0.45321,1.4802
7,6.0081,4.7449,0.78537,-0.49539,1.3602
7,6.2347,4.9833,0.89596,-0.38597,1.2947
7,6.4637,5.224,0.95768,-0.4696,1.2064
7,6.695,5.4669,0.96761,-0.39242,1.3668
7,6.9287,5.7121,0.95428,-0.39401,1.3827
7,7.1648,5.9597,0.91773,-0.39056,1.3838
7,7.403,6.2096,0.9167,-0.44835,1.3081
7,7.6434,6.4615,0.87106,-0.52955,1.2533
7,7.8854,6.7155,0.82088,-0.51649,1.3688
7,8.1289,6.971,0.68238,-0.58603,1.3308
7,2.9978,1.9735,0.17958,-0.40633,1.0023
7,3.2071,2.1988,0.20665,-0.44314,1.0182
7,3.4166,2.424,0.24189,-0.3929,1.2575
7,3.6265,2.6493,0.30789,-0.55877,1.5986
7,3.837,2.8749,0.30411,-0.60575,1.4979
7,4.0482,3.101,0.36967,-0.62652,1.6676
7,4.2603,3.3278,0.37789,-0.61839,1.5417
7,4.4736,3.5555,0.35147,-0.65001,1.4766
7,4.6881,3.7843,0.45196,-0.60621,1.5232
7,4.9041,4.0143,0.55719,-0.56057,1.416
7,5.1218,4.2459,0.5353,-0.54485,1.359
7,5.3413,4.4791,0.69661,-0.47961,1.3731
7,5.5627,4.7141,0.79843,-0.43507,1.43
7,5.7862,4.9511,0.82395,-0.43071,1.5734
7,6.012,5.1902,0.82303,-0.41851,1.5149
7,6.24,5.4316,1.0315,-0.38341,1.3791
7,6.4704,5.6753,0.96333,-0.37155,1.4843
7,6.7032,5.9214,1.0111,-0.31137,1.4206
7,6.9383,6.1698,0.97566,-0.33253,1.4571
7,7.1756,6.4206,0.97594,-0.39587,1.4032
7,7.415,6.6735,0.85671,-0.42262,1.3208
7,7.6563,6.9284,0.84793,-0.36957,1.2582
7,7.8989,7.185,0.86979,-0.4607,1.1245
7,2.7826,2.1763,0.19043,-0.40256,1.0015
7,2.9918,2.4015,0.21968,-0.43868,1.009
7,3.2012,2.6267,0.21526,-0.36696,1.4207
7,3.4109,2.8521,0.29722,-0.51499,1.5037
7,3.6211,3.0778,0.30308,-0.62315,1.4412
7,3.832,3.304,0.34762,-0.63122,1.6582
7,4.0437,3.5311,0.38178,-0.61622,1.4714
7,4.2565,3.7591,0.39314,-0.57187,1.5205
7,4.4706,3.9882,0.4132,-0.57095,1.4564
7,4.686,4.2187,0.48552,-0.54612,1.3961
7,4.9031,4.4507,0.49991,-0.52768,1.4066
7,5.1218,4.6844,0.63666,-0.44803,1.4493
7,5.3425,4.92,0.77935,-0.38991,1.4683
7,5.5653,5.1577,0.81534,-0.40361,1.4532
7,5.7902,5.3975,1.0058,-0.34295,1.3273
7,6.0174,5.6397,1.045,-0.36636,1.363
7,6.2469,5.8842,0.88027,-0.26738,1.2906
7,6.4787,6.1311,1.0492,-0.30668,1.474
7,6.7129,6.3805,1.061,-0.41744,1.3827
7,6.9493,6.6322,1.0295,-0.39872,1.3031
7,7.1878,6.8861,0.94772,-0.37541,1.0092
7,7.4281,7.142,0.93247,-0.38746,1.1094
7,7.6699,7.3996,0.9037,-0.39327,1.1471
7,2.5674,2.3787,0.18823,-0.38079,1.0057
7,2.7767,2.604,0.22028,-0.41927,1.0768
7,2.986,2.8292,0.19823,-0.36684,1.2985
7,3.1955,3.0547,0.32301,-0.52384,1.749
7,3.4055,3.2806,0.34182,-0.57632,1.649
7,3.6161,3.5071,0.36684,-0.61175,1.6857
7,3.8275,3.7345,0.38358,-0.61791,1.5559
7,4.0399,3.9628,0.39654,-0.58314,1.4908
7,4.2535,4.1924,0.40893,-0.53571,1.4066
7,4.4685,4.4233,0.47193,-0.53527,1.3644
7,4.6849,4.6559,0.49053,-0.53581,1.3499
7,4.9031,4.8902,0.63816,-0.48701,1.3348
7,5.1231,5.1265,0.74623,-0.39557,1.4283
7,5.3451,5.3649,0.81616,-0.31151,1.3828
7,5.5692,5.6055,1.0143,-0.18789,1.4426
7,5.7955,5.8484,0.97365,-0.27283,1.3724
7,6.0242,6.0938,0.98891,-0.25355,1.3725
7,6.2551,6.3416,0.96239,-0.23334,1.3789
7,6.4883,6.5919,1.0829,-0.32137,1.3317
7,6.7238,6.8446,1.0983,-0.38704,1.3584
7,6.9614,7.0995,1.1131,-0.30037,1.2668
7,7.2008,7.3564,0.92511,-0.38237,1.3507
7,7.4417,7.615,0.92483,-0.32645,1.1442
7,2.3522,2.5811,0.16876,-0.35991,1.0189
7,2.5615,2.8064,0.12583,-0.34214,1.4233
7,2.7707,3.0318,0.18912,-0.3837,1.6639
7,2.9802,3.2575,0.32532,-0.57065,1.516
7,3.19,3.4836,0.34703,-0.55497,1.5473
7,3.4004,3.7104,0.36542,-0.60469,1.6492
7,3.6116,3.9381,0.37099,-0.60337,1.5681
7,3.8237,4.1669,0.41034,-0.58856,1.5277
7,4.0368,4.3969,0.44708,-0.54122,1.4544
7,4.2513,4.6284,0.52694,-0.5129,1.592
7,4.4672,4.8616,0.60107,-0.4425,1.3768
7,4.6848,5.0966,0.62763,-0.376,1.3649
7,4.9042,5.3336,0.6979,-0.30577,1.4685
7,5.1255,5.5727,0.76771,-0.35784,1.4018
7,5.3489,5.8141,1.004,-0.33573,1.4786
7,5.5744,6.058,0.9723,-0.20425,1.4248
7,5.8022,6.3042,1.0079,-0.21833,1.3949
7,6.0322,6.553,1.0949,-0.37839,1.2953
7,6.2646,6.8043,1.0383,-0.19667,1.4069
7,6.4991,7.058,1.0782,-0.23678,1.4605
7,6.7357,7.3139,1.0421,-0.24181,1.4027
7,6.9742,7.5718,0.87416,-0.25657,1.394
7,7.2142,7.8313,0.89003,-0.32631,1.3552
7,2.1367,2.7836,0.15908,-0.35122,1.0487
7,2.346,3.009,0.10177,-0.3106,1.6216
7,2.5553,3.2346,0.2067,-0.3826,1.5537
7,2.7648,3.4605,0.33051,-0.51089,1.2029
7,2.9745,3.687,0.35968,-0.50174,1.6466
7,3.1848,3.9141,0.3565,-0.55047,1.518
7,3.3957,4.1423,0.36986,-0.57135,1.5218
7,3.6075,4.3715,0.36792,-0.55135,1.4919
7,3.8203,4.6021,0.45427,-0.52027,1.4388
7,4.0344,4.8342,0.50321,-0.45814,1.4526
7,4.2498,5.068,0.55376,-0.40005,1.323
7,4.4669,5.3037,0.59064,-0.41107,1.3597
7,4.6857,5.5415,0.77559,-0.34429,1.3071
7,4.9063,5.7814,0.76146,-0.41944,1.3288
7,5.129,6.0237,0.90707,-0.14016,1.345
7,5.3538,6.2684,0.94252,-0.20309,1.3265
7,5.5808,6.5157,1.0343,-0.20369,1.4917
7,5.81,6.7654,0.92234,0.0044181,1.2648
7,6.0414,7.0177,1.0334,-0.10969,1.2782
7,6.2751,7.2723,1.0395,-0.1544,1.4108
7,6.5108,7.5292,0.97602,-0.16721,1.3334
7,6.7483,7.7881,0.83534,-0.22965,1.5195
7,6.9874,8.0486,0.87882,-0.24004,1.4054
7,1.9207,2.9864,0.019636,-0.19704,1.163
7,2.1302,3.212,0.056473,-0.32431,1.2363
7,2.3396,3.4378,0.26275,-0.39828,1.5393
7,2.5491,3.664,0.32528,-0.42597,1.636
7,2.7588,3.8908,0.38788,-0.57977,1.6274
7,2.9689,4.1184,0.40841,-0.63248,1.493
7,3.1797,4.347,0.36742,-0.55187,1.3926
7,3.3912,4.5768,0.43228,-0.51367,1.3599
7,3.6038,4.808,0.50373,-0.48314,1.4268
7,3.8175,5.0408,0.51803,-0.44386,1.346
7,4.0326,5.2753,0.56228,-0.39923,1.2809
7,4.2491,5.5118,0.64223,-0.33923,1.4519
7,4.4674,5.7503,0.73038,-0.25427,1.5255
7,4.6874,5.9912,0.88087,-0.1976,1.3371
7,4.9094,6.2344,0.9033,-0.15857,1.3027
7,5.1335,6.48,0.93231,-0.13857,1.3198
7,5.3597,6.7282,1.1664,-0.099028,1.2955
7,5.5881,6.979,1.0375,-0.050511,1.3726
7,5.8187,7.2322,1.0074,-0.061199,1.4624
7,6.0515,7.4879,0.97476,-0.0642,1.5457
7,6.2863,7.7458,0.97033,-0.14452,1.4068
7,6.5229,8.0056,0.91294,-0.10894,1.3507
7,6.761,8.267,0.84426,-0.21488,1.3441
7,1.704,3.1895,0.15323,-0.33274,1.0006
7,1.9138,3.4154,0.11578,-0.34152,1.5817
7,2.1233,3.6415,0.2334,-0.41287,1.5806
7,2.3329,3.8681,0.27187,-0.46221,1.7143
7,2.5426,4.0953,0.35924,-0.48677,1.466
7,2.7527,4.3234,0.37692,-0.47952,1.4316
7,2.9633,4.5526,0.38558,-0.46127,1.3801
7,3.1747,4.783,0.46074,-0.48968,1.4864
7,3.3871,5.0148,0.48076,-0.44629,1.3705
7,3.6005,5.2483,0.56471,-0.42672,1.3241
7,3.8152,5.4836,0.60467,-0.39379,1.4707
7,4.0313,5.7209,0.67617,-0.31238,1.4296
7,4.2491,5.9603,0.79662,-0.25365,1.4284
7,4.4686,6.2021,0.86049,-0.28226,1.416
7,4.69,6.4462,0.94436,-0.18216,1.3293
7,4.9134,6.6929,1.0209,-0.082412,1.3072
7,5.1389,6.9421,1.2232,-0.12522,1.3854
7,5.3666,7.1938,1.1708,-0.088064,1.381
7,5.5963,7.4481,1.1915,-0.026009,1.3629
7,5.8282,7.7048,0.97038,-0.010781,1.4433
7,6.0621,7.9636,1.0055,-0.010509,1.6927
7,6.2978,8.2244,0.95462,-0.019383,1.4936
7,6.535,8.4866,0.98245,-0.15139,1.2704
7,1.4865,3.3932,0.055398,-0.24591,1.8409
7,1.6966,3.6194,0.18095,-0.34929,1.7101
7,1.9063,3.8459,0.24417,-0.36761,1.5374
7,2.116,4.0729,0.31011,-0.45676,1.6913
7,2.3258,4.3006,0.30423,-0.407,1.6132
7,2.5359,4.5293,0.36992,-0.42015,1.6715
7,2.7465,4.759,0.40949,-0.46008,1.4293
7,2.9578,4.9901,0.42087,-0.49433,1.3772
7,3.17,5.2227,0.49958,-0.45196,1.4522
7,3.3832,5.457,0.57635,-0.50468,1.4229
7,3.5976,5.6931,0.6376,-0.43163,1.377
7,3.8133,5.9312,0.65975,-0.3393,1.4484
7,4.0307,6.1716,0.77752,-0.23467,1.4567
7,4.2497,6.4143,0.78851,-0.42024,1.2857
7,4.4706,6.6594,1.0121,-0.075425,1.2783
7,4.6934,6.9071,1.1074,-0.37638,1.0979
7,4.9182,7.1573,1.1295,-0.098865,1.3941
7,5.1451,7.4101,1.1551,0.030517,1.2676
7,5.3741,7.6654,1.1375,-0.024761,1.3673
7,5.6051,7.9231,1.095,0.027669,1.506
7,5.8381,8.1829,1.0134,0.018986,1.523
7,6.0729,8.4445,1.0053,-0.019115,1.5448
7,6.3091,8.7075,1.1951,-0.33453,1.2132
7,1.2681,3.5977,0.096665,-0.29045,1.5283
7,1.4784,3.8243,0.17227,-0.34164,1.6701
7,1.6884,4.0512,0.2485,-0.36254,1.6022
7,1.8983,4.2787,0.31253,-0.45238,1.6238
7,2.1083,4.507,0.33597,-0.42016,1.5673
7,2.3185,4.7362,0.39273,-0.43235,1.4867
7,2.5291,4.9667,0.41076,-0.51407,1.5684
7,2.7403,5.1985,0.4623,-0.52673,1.4647
7,2.9524,5.4318,0.49224,-0.51657,1.4885
7,3.1654,5.6669,0.63231,-0.49373,1.3512
7,3.3795,5.9039,0.57515,-0.41897,1.2907
7,3.595,6.143,0.73115,-0.26375,1.4446
7,3.8119,6.3843,0.76507,-0.23344,1.4217
7,4.0305,6.628,0.93543,-0.11614,1.3226
7,4.2509,6.8742,0.96584,-0.07158,1.2823
7,4.4731,7.1229,1.0848,0.0092544,1.3014
7,4.6973,7.3741,2.5208,-7.2835,1.1975
7,4.9236,7.6279,1.1409,0.15693,1.4546
7,5.1518,7.8842,1.0974,0.10813,1.5391
7,5.3821,8.1428,-5.109,-2.2061,1.2668
7,5.6142,8.4035,1.0128,0.088734,1.329
7,5.8481,8.6659,1.32,-0.12705,1.2992
7,6.0834,8.9296,1.0335,-0.039756,1.2632
7,1.0485,3.8031,0.083166,-0.30759,1.4024
7,1.2592,4.0301,0.20383,-0.38129,1.379
7,1.4695,4.2575,0.23494,-0.37553,1.418
7,1.6797,4.4856,0.22165,-0.44946,1.4454
7,1.8898,4.7145,0.33081,-0.41871,1.1741
7,2.1001,4.9444,0.38599,-0.42752,1.7731
7,2.3108,5.1755,0.43046,-0.49275,1.4784
7,2.5221,5.4081,0.45777,-0.48435,1.4158
7,2.734,5.6423,0.51491,-0.45558,1.3845
7,2.9469,5.8783,0.6066,-0.38629,1.459
7,3.1609,6.1162,0.65748,-0.36202,1.4036
7,3.3761,6.3563,0.78681,-0.2945,1.3197
7,3.5927,6.5986,0.90458,-0.10662,1.3432
7,3.8109,6.8433,0.92963,-0.067062,1.3357
7,4.0309,7.0905,1.1725,0.014658,1.4191
7,4.2526,7.3403,1.1465,-0.029401,1.3181
7,4.4762,7.5926,1.246,0.15172,1.3349
7,4.7018,7.8474,1.2489,0.13282,1.1745
7,4.9294,8.1047,1.1498,0.14244,1.4024
7,5.1589,8.3642,1.0849,0.11863,1.3923
7,5.3902,8.6257,1.1143,-0.024371,1.2538
7,5.6232,8.8888,0.87641,0.13106,1.5587
7,5.8576,9.1531,1.6366,-0.13656,0
7,0.8275,4.0096,0.10055,-0.27939,1.3487
7,1.0386,4.2371,0.20796,-0.34022,1.4995
7,1.2494,4.4651,0.23863,-0.32856,1.3703
7,1.4598,4.6937,0.27059,-0.43536,1.4191
7,1.6702,4.9233,0.33228,-0.41567,1.55
7,1.8807,5.1539,0.36972,-0.41301,1.5621
7,2.0915,5.3859,0.42565,-0.45101,1.3289
7,2.3028,5.6193,0.43981,-0.41768,1.5667
7,2.5148,5.8543,0.57636,-0.46088,1.2246
7,2.7276,6.0912,0.59785,-0.35508,1.3967
7,2.9415,6.3301,0.58352,-0.34071,1.33
7,3.1565,6.5712,0.79725,-0.35844,1.2475
7,3.3729,6.8146,0.89104,-0.030377,1.4177
7,3.5908,7.0603,0.95824,-0.020091,1.3358
7,3.8103,7.3086,1.0866,-0.2418,1.3126
7,4.0316,7.5594,1.203,0.045034,1.2313
7,4.2547,7.8128,1.3728,0.16384,1.4305
7,4.4797,8.0686,1.294,0.15073,1.2056
7,4.7066,8.3268,1.2302,0.20295,1.4611
7,4.9353,8.5872,1.166,0.18192,1.3561
7,5.1659,8.8494,1.3489,0.21558,1.2427
7,5.398,9.1132,1.1004,0.037753,1.6071
7,5.6315,9.3779,1.0023,-0.043574,1.2053
7,0.60505,4.2173,0.14113,-0.36325,1.6562
7,0.81667,4.4453,0.19822,-0.35511,1.5881
7,1.0278,4.6739,0.24258,-0.43958,1.5914
7,1.2386,4.9033,0.29282,-0.402,1.4456
7,1.4493,5.1336,0.34406,-0.40329,1.44
7,1.6601,5.365,0.39706,-0.43293,1.4671
7,1.8711,5.5978,0.44486,-0.42079,1.5621
7,2.0825,5.832,0.45135,-0.43478,1.4543
7,2.2945,6.068,0.61425,-0.45846,1.3279
7,2.5074,6.3059,0.64599,-0.38643,1.373
7,2.7211,6.5458,0.65921,-0.33987,1.3773
7,2.936,6.7879,0.74551,-0.26802,1.3819
7,3.1522,7.0324,1.047,-0.23908,1.3246
7,3.3698,7.2792,1.1401,-0.30159,1.3104
7,3.589,7.5285,1.0064,-0.014614,1.2883
7,3.8099,7.7804,1.2459,0.13172,1.2226
7,4.0325,8.0348,1.1165,0.12785,0
7,4.257,8.2916,1.2742,0.22393,1.2873
7,4.4833,8.5507,1.3272,0.20203,1.2862
7,4.7114,8.8118,4.5053,-0.56498,1.3779
7,4.9412,9.0747,8.4876,-2.1099,1.1811
7,5.1725,9.339,1.1134,0.17157,1.3761
7,5.4052,9.604,1.1461,0.067547,1.3095
7,0.38094,4.4264,0.17821,-0.37621,1.7027
7,0.5931,4.655,0.20818,-0.38318,1.6114
7,0.80472,4.8843,0.25629,-0.44509,1.4887
7,1.016,5.1144,0.30886,-0.4217,1.4559
7,1.227,5.3454,0.33719,-0.4233,1.4366
7,1.4381,5.5777,0.46823,-0.4844,1.4016
7,1.6493,5.8114,0.48843,-0.51266,1.439
7,1.8609,6.0466,0.54183,-0.51027,1.4515
7,2.0731,6.2836,0.62544,-0.46495,1.3538
7,2.2859,6.5225,0.64688,-0.44968,1.3715
